status,Police,Space,mal_score,authors,Vampire,Demons,Sports,Romance,Music,Comedy,Yuri,SuperPower,SliceofLife,Harem,Josei,Fantasy,Cars,Horror,Shoujo,num_chap,Game,Adventure,ShoujoAi,GenderBender,Thriller,SciFi,Mystery,School,Kids,Magic,ShounenAi,Yaoi,genres,Drama,Samurai,mal_popularity,Historical,MartialArts,Action,Military,Parody,Seinen,Hentai,mal_ranking,title,mal_url,Shounen,Psychological,Mecha,synopsis,num_vol,Supernatural,Dementia,Ecchi,Doujinshi
Finished,0,0,7.36,"Nakamura,Takatoshi",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Fantasy, Romance, Shounen, Harem",0,0,6478,0,0,1,0,0,0,0,5024,Densetsu no Yuusha no Konkatsu,https://myanimelist.net/manga/98577/Densetsu_no_Yuusha_no_Konkatsu,1,0,0," The story takes place in a world after the legendary warrior defeats the demon lord. After he brought the peace to the world, he decides to set another adventure to search for his wife.",4,0,0,0,0
Finished,0,0,6.51,"Yui,Toshiki",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,"Ecchi, Harem, Seinen, GenderBender",0,0,3399,0,0,0,0,0,1,0,13344,My Doll House,https://myanimelist.net/manga/22049/My_Doll_House,0,0,0," Mahiro has two goals in life: first, to finally confess to his childhood friend who he loved for so long and second, to become a famous model. But there are various obstacles in Mahiro's path! For one thing, he dresses as a girl, named Hanabusu Arisu, when modeling. As if that wasn't enough, every woman in his vicinity gets the urge to spread her legs because of the special pheromone he emits! Will Mahiro ever come to confess his love to Miwa, or will he simply widen his harem and get engulfed in endless orgy? Find out for yourself!  (Source: Imangascans)",3,0,0,1,0
Finished,0,0,7.42,"Tachibana,Omina",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,13029,0,0,0,0,0,0,1,N/A,Danchi no Naka wa Boku no Harem,https://myanimelist.net/manga/84385/Danchi_no_Naka_wa_Boku_no_Harem,0,0,0,,1,0,0,0,0
Finished,0,0,7.23,"Kosumi,Fujiko",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Shoujo, Harem",0,0,12757,0,0,0,0,0,0,0,6478,Dangerous Share,https://myanimelist.net/manga/14555/Dangerous_Share,0,0,0," “The person who killed my father…is among these people.”  15-year-old Kotobuki Ringo reunites with childhood friends she hasn’t seen in eight years since her father passed away: the calm and soft-spoken Shiran, the strong Kujyaku, the kind Masaki, and the energetic Gogyo. They were all students of Ringo’s father and all have amazing abilities of their own. Ringo comes to live with them at Shiran’s villa, but she’s not staying with them just to rekindle their friendship… She believes that one of them may be her father’s murderer, and she will stop at nothing to find out who was behind her father’s death.  (Source: Day Of The River)",2,0,0,0,0
Finished,0,0,7.18,"Nekonomori,Maririn",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,19062,0,0,0,0,0,0,1,N/A,Danshi Kinsei Ohinamatsuri,https://myanimelist.net/manga/22270/Danshi_Kinsei_Ohinamatsuri,0,0,0,,1,0,0,0,0
Finished,0,0,5.00,"Kirishima,Sou",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Romance, Harem, SliceofLife",0,0,33776,0,0,0,0,0,0,0,23383,Daisuke!: Crown & Anchor,https://myanimelist.net/manga/85801/Daisuke__Crown___Anchor,0,0,0,,1,0,0,0,0
Finished,0,0,7.00,"Himura,Masaki|Kikudzuki,Ren",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Romance, Shounen, Harem, SliceofLife",0,0,21357,0,0,0,0,0,0,0,18003,"Daisuke!: Itsudatte Taisetsu na Kimi to, Aikawarazu na Bokura",https://myanimelist.net/manga/22981/Daisuke__Itsudatte_Taisetsu_na_Kimi_to_Aikawarazu_na_Bokura,1,0,0," Manga adaption of the CD drama .  The story begins within a small bar, which Daisuke Akagi runs called ""Dice."" Maybe it's their names fault but in this peculiar little shop part-time worker Daisuke Wakaba, Daisuke Touma and men named ""Daisuke"" work.  A bar you by chance drop by...  A young playboy, a vegetarian, a cute boy, a lively classmate and a president of a IT-company. Both their ages and personalities are completely different, just for you.  Who is your favorite ""Daisuke""?  (Source: Official site)",1,0,0,0,0
Finished,0,0,7.36,"Age|Hirokawa,Tomo",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,0,1,0,0,0,1,0,0,0,0,0,0,"Action, Adventure, Ecchi, Fantasy, SciFi, Shounen, Harem",0,0,3905,0,0,1,0,0,0,0,4946,Muv-Luv Unlimited,https://myanimelist.net/manga/8235/Muv-Luv_Unlimited,1,0,0," One day, boarding school student Takeru awakes to find himself in another world, one threatened by mysterious invaders. He soon learns that his only chance of returning home is to join forces with a group of beautiful female warriors, most of them mirror images of classmates and friends.  (Source: Animaxis)",4,0,0,1,0
Publishing,0,0,7.88,"Inui,Takemaru",0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Romance, Harem, SliceofLife, Seinen",0,0,101,0,0,0,0,0,1,0,1305,Monster Musume no Iru Nichijou,https://myanimelist.net/manga/36213/Monster_Musume_no_Iru_Nichijou,0,0,0," Monsters—they're real, and they want to date us! Three years ago, the world learned that harpies, centaurs, catgirls, and all manners of fabulous creatures are not merely fiction; they are flesh and blood—not to mention scale, feather, horn, and fang. Thanks to the ""Cultural Exchange Between Species Act,"" these once-mythical creatures have assimilated into society, or at least, they're trying.  When a hapless human named Kurusu Kimihito is inducted as a ""volunteer"" into the government exchange program, his world is turned upside down. A snake-like lamia named Miia comes to live with him, and it is Kurusu's job to take care of her and make sure she integrates into his everyday life. Unfortunately for Kurusu, Miia is undeniably sexy, and the law against interspecies breeding is very strict. Even worse, when a ravishing centaur girl and a flirtatious harpy move in, what's a full-blooded young man with raging hormones to do?!  (Source: Seven Seas Entertainment)",Unknown,0,0,1,0
Finished,0,0,7.47,"Funatsu,Kazuki",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Ecchi, Romance, Harem, Supernatural, Seinen",0,0,671,0,0,1,0,0,1,0,3928,Monster Girl,https://myanimelist.net/manga/70775/Monster_Girl,0,0,0," Part time worker at a general store in Akiba, Yatsuki encounters a beautiful girl named Rokka when she lands on his face in the middle of a park. Much to his surprise, he's able to become friends with this beautiful girl... but she hides a terrible secret that Yatsuki will find out soon enough. With other beautiful girls that surround him, including his little sister Nanao and the maid cafe girl Momo, Yatsuki will have to fight to protect the supernatural girls around him.  (Source: MangaHelpers)",14,1,0,1,0
Finished,0,0,7.46,"Kamino,Ryuya",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Romance, Harem",0,0,9544,0,0,0,0,0,0,1,N/A,Mozaiku x Sanshimai,https://myanimelist.net/manga/19092/Mozaiku_x_Sanshimai,0,0,0," Protagonist Akira Yoshizawa's father remarries the mother of his childhood friends, the three Takai sisters. And the sex crazed zaniness ensues.",1,0,0,0,0
Finished,0,0,7.08,"Akahori,Satoru|Itaba,Hiroshi",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Seinen",0,0,5791,0,0,1,0,0,1,0,8288,Mouse,https://myanimelist.net/manga/7660/Mouse,0,0,0," For 400 years, there was a family of thieves stealing money and priceless property, particularly those items that were originally illegally stolen. The main point is that anything and everything can be stolen, no matter how much they protect that item. And in those years, that thief was only known by one name, Mouse.  In the latest version, a young college art teacher named Muon Sorata is the latest to take up the name of the Mouse. He is surrounded by three highly devoted and attractive assistants who help him pull off heists of art museums and landmark towers. The thieves had the power and resources to steal entire buildings and take structures out to sea but never get caught. Mouse is also known for not abandoning those who serve him, even if it means his capture.  (Source: Wikipedia)",14,0,0,1,0
Publishing,0,0,7.67,"Shouoto,Aya",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Romance, Shoujo, Harem, Supernatural",0,0,1078,0,0,0,0,0,0,0,2339,Momochi-san Chi no Ayakashi Ouji,https://myanimelist.net/manga/47977/Momochi-san_Chi_no_Ayakashi_Ouji,0,0,0," On her sixteenth birthday, orphan Himari Momochi inherits her ancestral estate that she's never seen. Momochi House exists on the barrier between the human and spiritual realms, and Himari is meant to act as a guardian between the two worlds. But on the day she moves in, she finds three handsome squatters already living in the house, and one seems to have already taken over her role!  (Source: VIZ Media)",Unknown,1,0,0,0
Finished,0,0,5.50,"Inomoto,Rikako",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance, School, Harem, SliceofLife, Seinen",0,0,24332,0,0,0,0,0,1,0,16873,Momota no Hana,https://myanimelist.net/manga/17649/Momota_no_Hana,0,0,0," Sunohara Momota just recently transferred schools to a quiet part of the country and is settling in. He seems to be fitting in quite nice and already has a couple of friends, a lot of them girls. First there is Natsumiya Sayuri, the class president, who everyone seems to like and then there is Touno Ume, the shy cute girl. He is slowly progressing with each one but can’t really understand which one he likes more. And then there is the girl who he talks to everyday online who he still hasn’t met. Who is Momota going to end up with and what will happen to the girl who doesn’t get what she wants?  (Source: MangaHelpers)",1,0,0,0,0
Finished,0,0,6.41,Shigahaku,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, School, Harem, Seinen",0,0,13245,0,0,0,0,0,1,0,13787,Momorubu,https://myanimelist.net/manga/42095/Momorubu,0,0,0," The Momoru Club, is full of odd people acting, well, oddly. The goal of the club it is reflected in its full name ""The Liven Up The Moyama Shopping District Club."" However, most members cannot do even the most basic of service related tasks. It is good that these characters act oddly, how else are they going to liven up the Moyama Shopping District?  (Source: Population GO)",2,0,0,0,0
Finished,0,0,6.98,"Pe-Ta,John K.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Hentai, Harem",0,0,14761,0,0,0,0,0,0,1,N/A,Monzetsu Explosion,https://myanimelist.net/manga/16322/Monzetsu_Explosion,0,0,0," A guy inherits an unsuccessful coffee shop, so he decides to offer special service. He convinces (by leaving out the details) his sister and eventually some of her classmates to work there. (extreme sex, some humor)",1,0,0,0,0
Finished,0,0,6.91,ITOYOKO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,16065,0,0,0,0,0,0,1,N/A,Momoiro Geshuku Utopian,https://myanimelist.net/manga/23106/Momoiro_Geshuku_Utopian,0,0,0, A boy inherits a mysterious boarding house from his grandfather. The girls staying there won't tell him what the deal with the house is and instead sleep with him and refer him to the next girl for answers.,1,0,0,0,0
Finished,0,0,7.30,Momonosuke,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Hentai, Romance, Harem",0,0,23170,0,0,0,0,0,0,1,N/A,Momoiro♥Nurse,https://myanimelist.net/manga/94841/Momoiro♥Nurse,0,0,0," Fujimura finds himself in the hospital after breaking his leg. He encounters his former schoolmate Ayano, who is a nurse. As his leg recovers, he soon realizes that staying in the hospital is anything but boring!",1,0,0,0,0
Finished,0,0,5.87,Boichi,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Harem, SliceofLife, Seinen",0,0,2864,0,0,0,0,0,1,0,14825,Momo no Musume!,https://myanimelist.net/manga/47487/Momo_no_Musume,0,0,0," After a crazy night, a young teacher is tricked into becoming the father of two gorgeous young girls.  (Source: Japanzai)",1,0,0,1,0
Finished,0,0,6.92,"Miyahara,Ayumu",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Hentai, Romance, School, Harem",0,0,24761,0,0,0,0,0,0,1,N/A,Mochizuki-san no Koibumi,https://myanimelist.net/manga/66323/Mochizuki-san_no_Koibumi,0,0,0, 1. Mochizuki-san no Koibumi 2. Abunai Mizugi 3. Narikiri Ecstasy 4. Yokujou After Five 5. Nugu Onna 6. Ryoute ni Hanabi 7. Seikimatsu Company 8. Natsu no Shippo 9. Karei na Jouji 10. Jidai wa Internet desu! 11. Mochizuki-san no Sumu Machi,1,0,0,0,0
Finished,0,0,6.29,"Maisaka,Kou|Murasaki☆Nyaa",0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Shounen, Sports, Harem, SliceofLife",0,0,15405,0,0,0,0,0,0,0,14205,Mizuiro Splash,https://myanimelist.net/manga/17326/Mizuiro_Splash,1,0,0, Masato kyobashi suffering from a illness which does not allow him to do any strenous activity becomes the manager of the school's swimming club. It is a manga about his everyday life in the swimming club surrounded by beautiful girls.  (Source: MU),2,0,0,1,0
Finished,0,0,5.80,"Sumino,Yuuji",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, School, Yuri, Harem, Supernatural, Seinen",0,0,30500,0,0,0,0,0,1,0,N/A,Minori Scandal,https://myanimelist.net/manga/85497/Minori_Scandal,0,0,0," Minori is an elite girl in school but one day she found a key-shaped, rod-like object growing from her groin. Then she met a sadistic ghost Yuriko asking her to save the world by retrieving the Succubus' eggs, using her ""rod""...  (Source: MU)",2,1,0,0,0
Finished,0,0,7.10,"Kishizuka,Kenji",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Hentai, Harem",0,0,18550,0,0,0,0,0,0,1,N/A,Mix Edge,https://myanimelist.net/manga/19403/Mix_Edge,0,0,0," Yuuta is now living alone with his sister, Sanae. However, Sanae, a reckless one, unconsciously has two other personalities: nymphotic Sana and intelligent Shii. She has no clue what the other two did to Yuuta!  (Source: MU)",Unknown,0,0,0,0
Finished,0,0,7.43,"Kurumatani,Haruko",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Romance, Shoujo, Harem",0,0,18011,0,0,0,0,0,0,0,17892,Mitsuaku Harem,https://myanimelist.net/manga/22492/Mitsuaku_Harem,0,0,0," From Chibi Manga:  Being raised in the middle of the mountains and while living in the countryside she was the only student in Elementary and Junior High School. And that Mikan transferred to a school in Tokyo! It’s the beginning of a school life that she’s always yearned for... it was supposed to be but, she was attacked by a group of male students. Mikan is the first female student to attend the school since the school has been founded. Although, Kai-kun, who is in the same class as her protects her, but everyday turns into a dangerous situation.",1,0,0,0,0
Publishing,0,0,6.00,Yueko,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance, Harem, Josei",1,0,21457,0,0,0,0,0,0,0,21919,Mitsugoku Marriage: Do S Akuma to Virgin Hanayome,https://myanimelist.net/manga/73141/Mitsugoku_Marriage__Do_S_Akuma_to_Virgin_Hanayome,0,0,0," Hinako is in love with the handsome president of her company, Sou. He's a kind person who comforted her on the day when she lost her family... -- or so she thought. One day, her life suddenly changes! A black luxury car comes out of nowhere and kidnaps her, taking her to see an old man. The man tells Hinako that he is her real grandfather, and commands her, ""I've prepared 5 men. the direct bloodline must be preserved, so it's your job to have a child""...!? Then Four men appear, and to her surprise, Sou is one of them! Thus begin this lost virgin's days of being caged and tormented by handsome men... What will become of Hinako's love as it is manipulated by cruel fate...! And who is the as-yet-unseen fifth man...!? This story of engagement in confinement and forced conception is a must-see!  (Source: Original Description)",Unknown,0,0,0,0
Finished,0,0,6.52,"Hatsuki,Kyou",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Harem, Seinen",0,0,13671,0,0,0,0,0,1,0,13283,Miss Wizard,https://myanimelist.net/manga/17105/Miss_Wizard,0,0,0," Meet Hana and Tohara. Two voluptuous women out to become fully fledged witches for life. To do that they just need to grant one wish to get their license. They see an opportunity in the form of a handsome Bishounen named Touma. But turns out he is a 24 year virgin otaku who is in love. Not only that, He has a not one, not two. But THREE wishes to grant... Can these Bodacious beauties take on the challenge?  (Source: MangaUpdates)",3,0,0,1,0
Finished,0,0,7.69,"Seizuki,Madoka",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,"Romance, Shoujo, Harem",0,0,10016,0,0,0,0,0,0,0,2204,Miss Princess!,https://myanimelist.net/manga/31657/Miss_Princess,0,0,0," In the world of the high society, it is expected that each member of every family has their own personal butler. Himeoka Kokoro is a natural tomboy with a knack for sticking her head into trouble. Kokoro hopes to be able to hire a butler for herself, but only temporarily so she can partake in the nationwide ""Miss Princess"" model search. She is determined to win the competition because of a promise she made but runs into problems on the way. She incidentally saves an old lady who turns out to be the President of Butler, the most prestigious butler agency in Japan. The old lady decided to help her with the model search and Kokoro is suddenly faced with four good looking butlers to help her on the way to winning the title ""Miss Princess.""  (Source: Shoujo Crusade)",4,0,0,0,0
Publishing,0,0,6.75,"Akahori,Satoru|Takeuchi,Sakura",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance, Harem, Seinen",1,0,26226,0,0,0,0,0,1,0,24902,Minpou Kaisei: Nihon wa Ipputasaisei ni Natta,https://myanimelist.net/manga/91157/Minpou_Kaisei__Nihon_wa_Ipputasaisei_ni_Natta,0,0,0, Year 202X. Japan adopts the polygamy policy.,Unknown,0,0,0,0
Publishing,0,0,7.68,"Inaba,Minori",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,"Ecchi, Romance, School, Harem, Seinen",0,0,132,0,0,0,0,0,1,0,2261,Minamoto-kun Monogatari,https://myanimelist.net/manga/30123/Minamoto-kun_Monogatari,0,0,0," Minamoto-kun has a face pretty enough to make people think he's a girl. Because of his face, he was bullied by the girls in middle school who were jealous of his face. He developed a fear of women due to the trauma and he ended up attending a high school for boys. Just as he enters college and makes a promise to himself to overcome the trauma of his past, his father remarries and asks him to move out of the house. His father arranges him to live with his aunt (Minamoto-kun's father's younger sister) for the time being. She is an extremely beautiful woman who is also a non-tenured professor at his college. When he arrives at her apartment, she shows him her breasts and tells him that he will be her ""guinea pig"" in her reverse Hikaru Genji project.  (Source: jCafe24)",Unknown,0,0,1,0
Finished,0,0,6.57,O.RI,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Yuri, Harem",0,0,18009,0,0,0,0,0,0,1,N/A,Minna no Oneesan,https://myanimelist.net/manga/20007/Minna_no_Oneesan,0,0,0," The children around the neighborhood have always been like siblings to Shizune. Now that they're older, she starts treating them like adults...  (Source: MangaUpdates)",1,0,0,0,0
Publishing,0,0,5.00,"Ishii,Yasuyuki",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Harem",1,0,31492,0,0,0,0,0,0,0,29798,Minasama no Omocha desu,https://myanimelist.net/manga/107564/Minasama_no_Omocha_desu,0,0,0," Tsukimiya is a dutiful kid who has been looking after his family since his mother's passing, and a popular pretty boy at school, but he rejects all those who confess to him due to an unrequited love he holds for one of his teachers. However he suddenly finds himself kidnapped by a group of beautiful women, who promise him a life of daily torture from now on.  (Source: MU)",Unknown,0,0,0,0
Finished,0,0,6.93,"Kiya,Shii",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Romance, Harem",0,0,16961,0,0,0,0,0,0,1,N/A,Mind of Sisters,https://myanimelist.net/manga/22724/Mind_of_Sisters,0,0,0, 1-5. 6. Spring Breeze Drop 7. Big Sister Slave 8.,1,0,0,0,0
Finished,0,0,6.50,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,"School, Harem, Seinen",0,0,30614,0,0,0,0,0,1,0,17981,Memories Off 6 ～T-wave～,https://myanimelist.net/manga/22896/Memories_Off_6_～T-wave～,0,0,0," Shio is busy preparing for the school festival. In the morning, when he opens a door to wake Ririsu, his old friend, up as usual, she is still asleep. He tries to wake her up, but she gives him a strong kick.... On their way to school, Shio thinks, ""Ririsu used to be pretty...."" She is, however, now an egoistic girl.... One day, Ririsu suddenly introduces Chisa to Shio. ""Will you please dance with me at the school festival...?"" Shio is confused what to say while Ririsu shows mixed feelings...  [From HimeyaShop] ",1,0,0,0,0
Publishing,0,0,N/A,"Isaka,Juugorou",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Shoujo, Harem",0,0,29345,0,0,0,0,0,0,0,16707,Minamiguchi Inari Shoutengai,https://myanimelist.net/manga/16747/Minamiguchi_Inari_Shoutengai,0,0,0,,Unknown,0,0,0,0
Finished,0,0,6.61,"Taketsuki,Jou|Tachitsu,Teto",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Romance, School, Harem, Seinen",0,0,4462,0,0,1,0,0,1,0,12677,Meiyaku no Leviathan,https://myanimelist.net/manga/62599/Meiyaku_no_Leviathan,0,0,0," Two decades ago, the dragons returned to earth. Soaring above the skies leaving behind trails of destruction. They attack humans for the simple reason, their destructive impulses. In order to fight the dragons, humanity acted. They began to dabble in magic...  (Source: MU)",3,0,0,1,0
Finished,0,0,6.88,HOOKSOFT|Tomekichi,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,"Ecchi, Romance, School, Harem, Seinen",0,0,14511,0,0,0,0,0,1,0,10459,Melty Moment,https://myanimelist.net/manga/70547/Melty_Moment,0,0,0," Based on an ero-game by the same name, Melty Moment follows Takeru as he gets closer to several girls in high school. He ends up leading an election committee that is filled with cute girls. There's shy little Natsuki, serious little Misao, his childhood friend Yuuka, classmate Sumire, and talented Aoi. Who will he end up with?  (Source: MangaHelpers)",1,0,0,1,0
Publishing,0,0,7.86,"Ayakawa,Riku|Kuji,Masamune",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,1,0,1,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Romance, School, SciFi, Harem",0,0,8639,0,0,1,0,0,0,0,1377,Masou Gakuen HxH,https://myanimelist.net/manga/90098/Masou_Gakuen_HxH,0,0,0," Hida Kizuna possesses the HHG (Heart Hybrid Gear) ability, but it is not strong enough to make him particularly important. His older sister calls him to transfer to a strategic defense school, where many of the students (many of which are large-breasted girls) use their HHG abilities to fight invaders from another world while wearing extremely skimpy pilot outfits. Kizuna's fighting ability doesn't measure up, but his sister has another plan—apparently having erotic experiences with Kizuna will allow the girls to replenish their energy or power-up. It looks like his new school life is going to be full of embarrassment  (Source: MangaHelpers)",Unknown,0,0,1,0
Publishing,0,0,N/A,"Hino,Ikumi",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Shounen, Harem",0,0,45755,0,0,0,0,0,0,0,30956,Megami-ryou no Ryoubo-kun.,https://myanimelist.net/manga/111769/Megami-ryou_no_Ryoubo-kun,1,0,0,,Unknown,0,0,1,0
Finished,0,0,7.29,"Tsukimiya,An",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,"Romance, Shoujo, Harem",0,0,14262,0,0,0,0,0,0,0,5819,Megane Apartment,https://myanimelist.net/manga/45235/Megane_Apartment,0,0,0," 1. 2. Otokomae! 3. Dakara Suki to ka, Kirai to ka 4. Ojou-sama Karte (Ojou-sama's Clinical Records)",1,0,0,0,0
Finished,0,0,5.33,"Katsura,Airi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,"Ecchi, Harem, Supernatural",0,0,36836,0,0,0,0,0,0,0,27410,Megami to Ichinen Kurashitemita.,https://myanimelist.net/manga/100660/Megami_to_Ichinen_Kurashitemita,0,0,0,,2,1,0,1,0
Publishing,0,0,7.55,"Tiv|Takeoka,Hazuki",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance, School, Shounen, Harem",0,0,134,0,0,0,0,0,0,0,3176,Masamune-kun no Revenge,https://myanimelist.net/manga/46716/Masamune-kun_no_Revenge,1,0,0," As a child, Masamune Makabe once suffered greatly at the hands of a wealthy and beautiful girl named Aki Adagaki, who nicknamed him ""Piggy"" due to his chubby appearance. Seeking revenge against his tormentor, Masamune works hard to improve himself and returns as an incredibly handsome, albeit narcissistic, high school student. When he encounters Aki once again, he is prepared to exact vengeance.  With the aid of the rich girl's maid, Yoshino Koiwai, Masamune slowly begins to build his relationship with Aki, intending to break her heart when the time is right. However, as his friendship with Aki begins to grow, Masamune starts to question the objectives of his devious plans, and if bringing them to fruition is what his heart truly desires.  [Written by MAL Rewrite]",Unknown,0,0,0,0
Finished,0,0,6.93,"Yaya,Hinata|Kankitsu,Yusura",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Romance, Harem, Supernatural",0,0,1233,0,0,1,0,0,0,0,9966,Maou na Ore to Ghoul no Yubiwa,https://myanimelist.net/manga/50515/Maou_na_Ore_to_Ghoul_no_Yubiwa,0,0,0," Kusumi Chiharu gets a message one day that he has been selected as a Monster Tamer, and he is prompted to select his first partner. He thinks little of the message until he receives a giant package the following day. He assumes it's the porn books he ordered, but the huge box ends up containing the unconscious body of a mostly naked girl! She's a ghoul named Zonmi, who intends to fight with him as his partner. However, it turns out that other hot girls at his mostly-male high school are also magical creatures, and Zonmi may not be the only one who wants to fight by his side!  (Source: MangaHelpers)",3,1,0,1,0
Finished,0,0,7.16,"Yabuki,Kentarou|Matsu,Tomohiro",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Ecchi, Romance, School, Shounen, Harem",0,0,1617,0,0,0,0,0,0,0,7334,Mayoi Neko Overrun!,https://myanimelist.net/manga/17606/Mayoi_Neko_Overrun,1,0,0," The story revolves around Takumi Tsuzuki, a boy who lives with his older ""sister"" Otome, although the two have no blood ties between them. Otome manages a run-down confectionery store called Stray Cats. One day, Otome picks up a mysterious beautiful girl off the streets.  (Source: ANN)",2,0,0,1,0
