status,title,mal_score,mal_ranking,num_chap,mal_popularity,num_vol,authors,mal_url
Publishing,"Gun-Ota ga Mahou Sekai ni Tensei shitara, Gendai Heiki de Guntai Harem wo Tsukucchaimashita!?",7.09,8221,Unknown,2111,Unknown,"Yameta,Takashi|Meikyou,Shisui",https://myanimelist.net/manga/91656/Gun-Ota_ga_Mahou_Sekai_ni_Tensei_shitara_Gendai_Heiki_de_Guntai_Harem_wo_Tsukucchaimashita
Publishing,Shinmai Maou no Testament,7.71,2096,Unknown,2127,Unknown,"Uesu,Tetsuto|Ookuma,Nekosuke",https://myanimelist.net/manga/49305/Shinmai_Maou_no_Testament
Finished,Koko ga Uwasa no El Palacio,7.18,7058,53,2072,7,"Aoyagi,Takao",https://myanimelist.net/manga/18359/Koko_ga_Uwasa_no_El_Palacio
Finished,Yankano!,6.45,13610,5,2097,1,"Yanagihara,Mitsuki",https://myanimelist.net/manga/37631/Yankano
Finished,Madan no Ou to Vanadis,8.10,720,95,2110,18,"Kawaguchi,Tsukasa|Yoshi☆wo|Katagiri,Hinata",https://myanimelist.net/manga/43393/Madan_no_Ou_to_Vanadis
Finished,Kagetora,7.58,2879,56,2066,11,"Segami,Akira",https://myanimelist.net/manga/410/Kagetora
Finished,Uta no☆Prince-sama♪,7.39,4662,Unknown,2272,2,"Yukihiro,Utako",https://myanimelist.net/manga/18096/Uta_no☆Prince-sama♪
Finished,Doubt!,7.31,5561,15,2048,4,"Amano,Sakuya",https://myanimelist.net/manga/51705/Doubt
Finished,Witchcraft,7.57,N/A,9,2039,1,Yamatogawa,https://myanimelist.net/manga/3804/Witchcraft
Finished,Girls Bravo,6.76,11477,68,1981,10,"Kaneda,Mario",https://myanimelist.net/manga/325/Girls_Bravo
Finished,Love Riron,7.58,2937,44,2234,5,"Satou,Masaki|Mizuno,Keiya",https://myanimelist.net/manga/56549/Love_Riron
Finished,Kiryuuin Kaya ni Chi wo Suwareru dake no Kantan na Oshigoto,6.54,13162,16,1946,3,"Sanshoku,Amido.",https://myanimelist.net/manga/34961/Kiryuuin_Kaya_ni_Chi_wo_Suwareru_dake_no_Kantan_na_Oshigoto
Finished,Campione!,8.18,565,168,1921,21,"Taketsuki,Jou|Sikorsky",https://myanimelist.net/manga/32735/Campione
Finished,Super Darling!,6.91,10150,8,1872,2,"Shouoto,Aya",https://myanimelist.net/manga/34491/Super_Darling
Finished,Negima!? Neo,7.03,8814,35,1878,7,"Akamatsu,Ken|Fujima,Takuya",https://myanimelist.net/manga/597/Negima_Neo
Finished,IO,7.55,3126,55,1869,10,"Koio,Minato",https://myanimelist.net/manga/866/IO
Finished,Shounen yo Taishi wo dake!,6.47,13529,25,2099,4,"Hanamizawa,Q-tarou",https://myanimelist.net/manga/33753/Shounen_yo_Taishi_wo_dake
Publishing,Sekai no Owari no Encore,7.50,3647,Unknown,1853,Unknown,"Sazane,Kei|Usui,Ryuu",https://myanimelist.net/manga/94293/Sekai_no_Owari_no_Encore
Publishing,Parallel Paradise,6.61,12754,Unknown,1838,Unknown,"Okamoto,Lynn",https://myanimelist.net/manga/105029/Parallel_Paradise
Finished,Perowan!: Hayakushinasai! Goshujinsama♪,7.01,9090,18,1833,3,"Yui,Daisuke",https://myanimelist.net/manga/28863/Perowan__Hayakushinasai_Goshujinsama♪
Publishing,Omaera Zenin Mendokusai!,7.13,7722,Unknown,2037,Unknown,TOBI,https://myanimelist.net/manga/66953/Omaera_Zenin_Mendokusai
Finished,Psycome,7.79,1689,46,1791,6,"Namanie|Mizushiro,Mizuki",https://myanimelist.net/manga/61057/Psycome
Finished,Kyou kara Ma no Tsuku Jiyuugyou!,7.86,1349,133,1750,21,"Matsumoto,Temari|Takabayashi,Tomo",https://myanimelist.net/manga/1048/Kyou_kara_Ma_no_Tsuku_Jiyuugyou
Finished,Sexual Hunter Riot,6.28,14222,24,1919,5,"Tsukiji,Toshihiko|Orion,Shichisei",https://myanimelist.net/manga/42363/Sexual_Hunter_Riot
Publishing,Himekishi ga Classmate! The Comic,6.81,11104,Unknown,1692,Unknown,NO.Gomes|EKZ,https://myanimelist.net/manga/89594/Himekishi_ga_Classmate_The_Comic
Finished,Hoshi-iro no Okurimono,7.48,3777,3,1846,1,"Touma,Rei",https://myanimelist.net/manga/9261/Hoshi-iro_no_Okurimono
Finished,Shurabara!,6.79,11268,11,1679,2,"Watari,Masahito|Kishi,Haiya",https://myanimelist.net/manga/44729/Shurabara
Finished,Nyatto!,6.64,12496,18,1861,3,Shigunyan,https://myanimelist.net/manga/14776/Nyatto
Finished,Fortune Arterial,7.44,4136,43,1817,7,"Kodama,Miki|August",https://myanimelist.net/manga/6320/Fortune_Arterial
Finished,Kisei Kanojo Sana: Parasistence Sana,6.87,10525,12,1621,2,"Sunagi,Izumo|Soumatou",https://myanimelist.net/manga/51567/Kisei_Kanojo_Sana__Parasistence_Sana
Finished,Shinseiki Evangelion: Ikari Shinji Ikusei Keikaku,6.93,9888,133,1735,18,"Takahashi,Osamu",https://myanimelist.net/manga/3500/Shinseiki_Evangelion__Ikari_Shinji_Ikusei_Keikaku
Finished,Mayoi Neko Overrun!,7.16,7317,10,1615,2,"Yabuki,Kentarou|Matsu,Tomohiro",https://myanimelist.net/manga/17606/Mayoi_Neko_Overrun
Finished,Mangaka-san to Assistant-san to 2,7.08,8317,13,1601,1,Hiroyuki,https://myanimelist.net/manga/56693/Mangaka-san_to_Assistant-san_to_2
Publishing,Shishunki na Adam: Evil Eyes,6.99,9326,Unknown,1741,Unknown,"Sakaki,Kasa|Amagai,Yukino",https://myanimelist.net/manga/41489/Shishunki_na_Adam__Evil_Eyes
Finished,IS: Infinite Stratos,7.06,8536,26,1598,5,"Yumizuru,Izuru|Akaboshi,Kenji",https://myanimelist.net/manga/23868/IS__Infinite_Stratos
Finished,Parallel,7.28,5847,20,1570,4,"Kobayashi,Toshihiko",https://myanimelist.net/manga/862/Parallel
Finished,Gakuen Ouji,7.33,5254,48,1561,12,"Yuzuki,Jun",https://myanimelist.net/manga/3938/Gakuen_Ouji
Finished,Dracu-Riot!,7.29,5800,13,1566,2,"Kino,Konoki|Yuzusoft",https://myanimelist.net/manga/38157/Dracu-Riot
Finished,Sumomomo Momomo: Chijou Saikyou no Yome,7.29,5729,96,1549,12,"Ohtaka,Shinobu",https://myanimelist.net/manga/4328/Sumomomo_Momomo__Chijou_Saikyou_no_Yome
Publishing,Seireitsukai no Blade Dance,8.20,524,Unknown,1579,Unknown,"Shimizu,Yuu|Sakura,Hanpen|Shimesaba,Kohada|Nimura,Yuuji",https://myanimelist.net/manga/34553/Seireitsukai_no_Blade_Dance
Finished,Ouran Koukou Host Club University Special,8.33,298,2,1651,Unknown,"Hatori,Bisco",https://myanimelist.net/manga/27029/Ouran_Koukou_Host_Club_University_Special
Finished,Harem Manga no Shujinkou daga Gay nano de Mainichi ga Tsurai,7.43,4310,1,1502,Unknown,"Kataoka,Ryousuke",https://myanimelist.net/manga/91159/Harem_Manga_no_Shujinkou_daga_Gay_nano_de_Mainichi_ga_Tsurai
Finished,Seto no Hanayome,7.68,2222,79,1491,16,"Kimura,Tahiko",https://myanimelist.net/manga/759/Seto_no_Hanayome
Finished,Maji de Watashi ni Koi Shinasai!,7.48,3799,33,1485,6,"Minato Soft|Inue,Shinsuke",https://myanimelist.net/manga/20599/Maji_de_Watashi_ni_Koi_Shinasai
Finished,Seireitsukai no Blade Dance,7.29,5805,43,1496,6,"Issei,Hyouju|Shimizu,Yuu",https://myanimelist.net/manga/43509/Seireitsukai_no_Blade_Dance
Publishing,Ookii Onnanoko wa Suki desu ka?,6.78,11363,Unknown,1484,Unknown,"Aizome,Goro",https://myanimelist.net/manga/73705/Ookii_Onnanoko_wa_Suki_desu_ka
Finished,Absolute Duo,7.15,7477,24,1498,4,"Naruse,Yoshiki|Hiiragiboshi,Takumi",https://myanimelist.net/manga/51023/Absolute_Duo
Finished,GDGD-DOGS,6.91,10128,40,1638,3,"Tooyama,Ema",https://myanimelist.net/manga/21385/GDGD-DOGS
Publishing,Iinazuke Kyoutei,6.95,9735,Unknown,1415,Unknown,Fukudahda,https://myanimelist.net/manga/42263/Iinazuke_Kyoutei
Finished,Kore wa Zombie desu ka?,7.63,2581,46,1465,8,"Sacchi|Kimura,Shinichi",https://myanimelist.net/manga/21410/Kore_wa_Zombie_desu_ka
Finished,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.79,11237,85,1468,12,"Kusano,Kouichi",https://myanimelist.net/manga/11793/Oniichan_no_Koto_nanka_Zenzen_Suki_ja_Nai_n_da_kara_ne
Finished,AI ga Tomaranai!,7.07,8344,55,1396,9,"Akamatsu,Ken",https://myanimelist.net/manga/110/AI_ga_Tomaranai
Finished,Girls Saurus DX,7.31,5467,66,1376,10,"Kusunoki,Kei",https://myanimelist.net/manga/1096/Girls_Saurus_DX
Finished,Crazy Girl Shin Bia-Ah,7.87,1330,Unknown,1372,19,"Hwang,Mi Ri",https://myanimelist.net/manga/12837/Crazy_Girl_Shin_Bia-Ah
Finished,Domina no Do!,6.47,13518,41,1361,7,"Zappa,Gou|Meguro,Sankichi",https://myanimelist.net/manga/11684/Domina_no_Do
Finished,Haru to Natsu,6.78,11329,31,1487,5,"Takeda,Sun",https://myanimelist.net/manga/16860/Haru_to_Natsu
Finished,Bokura no Himitsu wo Kyouyuu Shiyou ka,7.49,3702,5,1366,1,"Shiraishi,Yuki",https://myanimelist.net/manga/24550/Bokura_no_Himitsu_wo_Kyouyuu_Shiyou_ka
Finished,Kannagi,7.52,3382,84,1356,12,"Takenashi,Eri",https://myanimelist.net/manga/2893/Kannagi
Finished,Inumimi,7.25,6193,19,1336,3,"Nakajima,Rei",https://myanimelist.net/manga/1924/Inumimi
Finished,Zero no Tsukaima,8.04,841,222,1338,22,"Yamaguchi,Noboru|Usatsuka,Eiji",https://myanimelist.net/manga/5450/Zero_no_Tsukaima
Finished,Kitsune no Akuma to Kuroi Grimoire,7.03,8886,27,1474,4,"Tachibana,Yuu",https://myanimelist.net/manga/37219/Kitsune_no_Akuma_to_Kuroi_Grimoire
Finished,Rappi Rangai,7.42,4335,48,1311,9,"Tanaka,Hosana",https://myanimelist.net/manga/4613/Rappi_Rangai
Finished,Mai-HiME,6.94,9760,44,1316,5,"Kimura,Noboru|Satou,Kenetsu",https://myanimelist.net/manga/441/Mai-HiME
Finished,Angelical Pendulum,7.07,N/A,14,11989,2,"Matra,Milan",https://myanimelist.net/manga/6972/Angelical_Pendulum
Finished,Sore ga Kanojo no Seigi nara,6.69,12149,23,1428,4,"Sanada,Rin",https://myanimelist.net/manga/21328/Sore_ga_Kanojo_no_Seigi_nara
Finished,Eroge! H mo Game mo Kaihatsu Zanmai,7.70,N/A,Unknown,11927,1,"Hamashima,Shigeo|CLOCKUP|Shimazu,Izumi",https://myanimelist.net/manga/74943/Eroge_H_mo_Game_mo_Kaihatsu_Zanmai
Publishing,Hyakka Ryouran: Samurai Girls,7.66,2392,Unknown,11824,Unknown,"Suzuki,Akira|Niθ",https://myanimelist.net/manga/26787/Hyakka_Ryouran__Samurai_Girls
Finished,Family Play,7.37,N/A,9,11706,1,O.RI,https://myanimelist.net/manga/16887/Family_Play
Finished,Happy★Lesson: Mama Sensei wa Saikou!,6.71,11937,20,11587,2,"Mori,Shinnousuke",https://myanimelist.net/manga/1785/Happy★Lesson__Mama_Sensei_wa_Saikou
Publishing,HadaCamera,6.79,11303,Unknown,11500,Unknown,"Honna,Wakou",https://myanimelist.net/manga/106963/HadaCamera
Finished,Tears to Tiara: Kakan no Daichi,7.27,6009,15,12010,3,Shirotsumekusa,https://myanimelist.net/manga/16524/Tears_to_Tiara__Kakan_no_Daichi
Finished,"Touzen, Imouto ni wa Naisho de♥",7.14,N/A,10,11939,1,Musashimaru,https://myanimelist.net/manga/28441/Touzen_Imouto_ni_wa_Naisho_de♥
Finished,Taimadou Gakuen 35 Shiken Shoutai,6.96,9664,12,12001,2,"Yanagimi,Touki|Yasumura,Youhei",https://myanimelist.net/manga/92590/Taimadou_Gakuen_35_Shiken_Shoutai
Finished,Angelique,7.10,8040,59,11294,11,"Yura,Kairi",https://myanimelist.net/manga/7852/Angelique
Finished,Mamagoto♥,7.42,N/A,10,11982,1,"Hanzaki,Jirou",https://myanimelist.net/manga/43035/Mamagoto♥
Finished,Saseyo Eroika,6.27,14265,42,11236,4,"Takada,Sanko",https://myanimelist.net/manga/93593/Saseyo_Eroika
Finished,Starry☆Sky: Comic Anthology - After Season,7.51,3513,Unknown,11821,2,"honeybee|Chidori,Peko",https://myanimelist.net/manga/21029/Starry☆Sky__Comic_Anthology_-_After_Season
Finished,Oni Chichi,7.47,N/A,Unknown,11180,2,"Blue Gale|Haganemaru|Yamori,Santa|Ootsu,Yasutaka",https://myanimelist.net/manga/69219/Oni_Chichi
Finished,Nurse wo Kanojo ni Suru Houhou,7.31,5543,34,11712,4,"Fujisaka,Kuuki",https://myanimelist.net/manga/28281/Nurse_wo_Kanojo_ni_Suru_Houhou
Finished,Stellar☆Theater,6.92,10022,13,11446,2,Waki,https://myanimelist.net/manga/21004/Stellar☆Theater
Publishing,Peter Grill to Kenja no Jikan,6.80,11206,Unknown,10993,Unknown,"Hiyama,Daisuke",https://myanimelist.net/manga/109840/Peter_Grill_to_Kenja_no_Jikan
Finished,"Diabolik Lovers More,Blood: Mukami-hen",7.06,8584,9,11235,2,"Fuuju,Mizuki|Carawey|Suzaka,Shina|Akizuki,Ichiha",https://myanimelist.net/manga/90092/Diabolik_Lovers_MoreBlood__Mukami-hen
Finished,Rokujouma no Shinryakusha!?,7.40,4598,30,10952,5,"Takehaya|Ariike,Tomosane",https://myanimelist.net/manga/68379/Rokujouma_no_Shinryakusha
Finished,Rising x Rydeen,7.38,4780,57,11147,9,"Hatsumi,Youichi|Pulp,Piroshi",https://myanimelist.net/manga/40759/Rising_x_Rydeen
Finished,Lingua Franca!!,7.73,N/A,7,10924,1,"Akatsuki,Myuuto",https://myanimelist.net/manga/96917/Lingua_Franca
Finished,Maburaho,7.50,3561,133,10834,22,"Tsukiji,Toshihiko|Komatsu,E-ji",https://myanimelist.net/manga/120/Maburaho
Publishing,Futoku no Guild,6.63,12621,Unknown,10846,Unknown,"Kawazoe,Taichi",https://myanimelist.net/manga/109298/Futoku_no_Guild
Finished,Kanojo de Ippai,7.17,7237,27,10831,3,"Manabe,Jouji",https://myanimelist.net/manga/69723/Kanojo_de_Ippai
Finished,Vampire Master Dark Crimson,6.53,13192,32,10837,3,"Urushihara,Satoshi",https://myanimelist.net/manga/4277/Vampire_Master_Dark_Crimson
Finished,Shoujo x Shoujo x Shoujo,7.45,N/A,5,10942,1,"Akatsuki,Myuuto",https://myanimelist.net/manga/41613/Shoujo_x_Shoujo_x_Shoujo
Finished,Omamori Himari,7.74,1921,25,10790,4,"Matra,Milan|Mikazuki,Kougetsu",https://myanimelist.net/manga/24763/Omamori_Himari
Publishing,Trinity Seven: 7-nin no Mashotsukai Comic Anthology,7.57,3034,Unknown,10782,Unknown,"Nao,Akinari|Satou,Shouji|Nakajima,Chizuna|Matsubayashi,Satoru|Yoshioka,Sakaki|Takeda,Hiromitsu|Moriki,Takeshi|Sanshoku,Amido.|Inui,Takemaru|Hanao,Sutarou|Saitou,Kenji|Sugawara,Kenji|Fukuhara,Renji|Mori,Misaki|Max|Watanabe,Tsuyoshi|Minadori,Naya|Uchiyama,Atsushi|Hanikura,Un|Munekichi|Nanaroku|Hardboiled Yoshiko",https://myanimelist.net/manga/99853/Trinity_Seven__7-nin_no_Mashotsukai_Comic_Anthology
Finished,Super Family Complex,6.89,N/A,18,10754,2,"Ogami,Wolf",https://myanimelist.net/manga/3530/Super_Family_Complex
Finished,Meiyaku no Leviathan,7.46,4009,50,10542,8,"Taketsuki,Jou|Nimura,Yuuji",https://myanimelist.net/manga/56749/Meiyaku_no_Leviathan
Finished,Ore ga Heroine wo Tasukesugite Sekai ga Little Apocalypse!?,7.16,7346,118,10584,16,"Watanuki,Nao|Namekojirushi",https://myanimelist.net/manga/41699/Ore_ga_Heroine_wo_Tasukesugite_Sekai_ga_Little_Apocalypse
Publishing,Kure-nai,7.66,2385,Unknown,10422,Unknown,"Katayama,Kentarou|Yamamoto,Yamato",https://myanimelist.net/manga/17824/Kure-nai
Finished,Neo Angelique,7.30,5611,24,10838,5,"Kajiyama,Mika",https://myanimelist.net/manga/4343/Neo_Angelique
Finished,Baby Princess,7.31,5498,Unknown,10267,7,"Kimino,Sakurako|Mibu,Natsuki",https://myanimelist.net/manga/8676/Baby_Princess
Finished,IS: Infinite Stratos - Koushiki Anthology Comic,7.45,4086,11,10551,1,"Kuromasa,Shisei|Yamaki,Rin|BLADE|Asakawa,Keiji|Shinozuka,Atsuto|Akaboshi,Kenji|Ishigami,Kazui|Kazahana,Chiruwo|Kon,Takuto",https://myanimelist.net/manga/33837/IS__Infinite_Stratos_-_Koushiki_Anthology_Comic
Finished,Date A Party,7.09,8216,7,10639,1,"Tachibana,Koushi|Hinamori,Yui",https://myanimelist.net/manga/72779/Date_A_Party
Finished,Ru~mu! Room No.1301,7.07,8379,8,10515,2,"Arai,Teru|Sacchi",https://myanimelist.net/manga/11465/Rumu_Room_No1301
Finished,Ore no Kanojo to Osananajimi ga Shuraba sugiru 4-koma,7.20,6843,26,10403,2,"Marimo|Yuuji,Yuuji",https://myanimelist.net/manga/35499/Ore_no_Kanojo_to_Osananajimi_ga_Shuraba_sugiru_4-koma
Publishing,Sengoku Rance,7.58,2915,Unknown,10462,Unknown,"Naruse,Hirofumi",https://myanimelist.net/manga/16844/Sengoku_Rance
Finished,Rosario to Vampire,7.78,1747,4,10349,1,"Ikeda,Akihisa|Shimo,Fumihiko",https://myanimelist.net/manga/90337/Rosario_to_Vampire
Finished,Princess Lover!,6.69,12161,5,10235,1,"Naoha,Yuiga|Ricotta",https://myanimelist.net/manga/39677/Princess_Lover
Finished,Kemomimi Onsen e Youkoso,7.49,N/A,11,10109,1,LEE,https://myanimelist.net/manga/16337/Kemomimi_Onsen_e_Youkoso
Finished,Doutei Kaikin!!,6.53,N/A,11,10067,1,"Gotoh,Juan",https://myanimelist.net/manga/13464/Doutei_Kaikin
Finished,Grisaia no Rakuen: Sanctuary Fellows,7.61,2736,6,9803,1,"Hirose,Shuu|Front Wing|Narumi,Eiji",https://myanimelist.net/manga/88482/Grisaia_no_Rakuen__Sanctuary_Fellows
Finished,Miss Princess!,7.69,2199,16,10007,4,"Seizuki,Madoka",https://myanimelist.net/manga/31657/Miss_Princess
Finished,Bust To Bust: Chichi wa Chichi ni,7.46,N/A,11,9929,1,"Yasui,Riosuke",https://myanimelist.net/manga/16214/Bust_To_Bust__Chichi_wa_Chichi_ni
Finished,Heart no Kuni no Alice: Tokei Usagi to Gogo no Koucha wo,7.45,4103,11,9994,2,"Fujimaru,Mamenosuke|QuinRose",https://myanimelist.net/manga/82299/Heart_no_Kuni_no_Alice__Tokei_Usagi_to_Gogo_no_Koucha_wo
Finished,Isekai no Seikishi Monogatari,7.28,5914,13,9713,2,"Kajishima,Masaki|Bau",https://myanimelist.net/manga/24800/Isekai_no_Seikishi_Monogatari
Finished,Photokano: Your Eyes Only,6.96,9632,28,9890,4,Nylon,https://myanimelist.net/manga/35349/Photokano__Your_Eyes_Only
Finished,The iDOLM@STER Break!,6.99,9299,25,9896,4,"Fujima,Takuya",https://myanimelist.net/manga/13676/The_iDOLMSTER_Break
Finished,Puri Puri: The Premature Priest,6.98,9366,55,9682,11,"Chiaki,Tarou",https://myanimelist.net/manga/5250/Puri_Puri__The_Premature_Priest
Publishing,Yomekura,6.77,11472,Unknown,9668,Unknown,"Chiaki,Tarou",https://myanimelist.net/manga/98234/Yomekura
Finished,Kunoichi Gakuen Ninpouchou - Yogakure,6.83,10900,13,9892,2,"Eda,Mame",https://myanimelist.net/manga/48807/Kunoichi_Gakuen_Ninpouchou_-_Yogakure
Finished,Asobi ni Iku yo!,7.44,4147,Unknown,9602,20,"Kamino,Okina|Houden,Eizou|Nishieda",https://myanimelist.net/manga/13068/Asobi_ni_Iku_yo
Finished,Mozaiku x Sanshimai,7.46,N/A,11,9537,1,"Kamino,Ryuya",https://myanimelist.net/manga/19092/Mozaiku_x_Sanshimai
Finished,Fortune Arterial: Character's Prelude,6.96,9607,9,9778,1,"Sasaki,Akane|August",https://myanimelist.net/manga/12906/Fortune_Arterial__Characters_Prelude
Finished,Mayoi Neko Overrun!,7.16,7325,84,9519,12,"Hikawa,Hekiru|Yasu|Mitsumi,Misato|Matsu,Tomohiro|Peko",https://myanimelist.net/manga/20550/Mayoi_Neko_Overrun
Finished,Kininaru Roommate,7.22,N/A,36,9448,4,"Yunagi,Kahoru",https://myanimelist.net/manga/12218/Kininaru_Roommate
Finished,Shining Musume.,6.99,N/A,39,9765,6,Shiwasu no Okina,https://myanimelist.net/manga/7484/Shining_Musume
Finished,Haiyore! Nyaruko-san,7.29,5802,11,9456,2,"Aisora,Manta|Okazaki,Kei",https://myanimelist.net/manga/40275/Haiyore_Nyaruko-san
Publishing,4 Cut Hero,8.52,26951,Unknown,26228,Unknown,Gojira-kun,https://myanimelist.net/manga/99177/4_Cut_Hero
Finished,Ubukawa - Hajimete no Kare,7.39,4656,19,9653,5,"Doumoto,Nao",https://myanimelist.net/manga/13035/Ubukawa_-_Hajimete_no_Kare
Finished,Koi ga Saku Koro Sakura Doki: Charming Scarlet,7.06,8565,13,9596,2,"Mitsukura,Chikage",https://myanimelist.net/manga/64125/Koi_ga_Saku_Koro_Sakura_Doki__Charming_Scarlet
Finished,Shounen Teikoku,7.32,N/A,14,9621,1,"Gotoh,Juan",https://myanimelist.net/manga/11200/Shounen_Teikoku
Publishing,Izure Shinwa no Ragnarok,6.94,9866,Unknown,9498,Unknown,"Namekojirushi|Shinohara,Shinome",https://myanimelist.net/manga/99015/Izure_Shinwa_no_Ragnarok
Finished,Tokyo Yamanote Boys,6.83,10887,20,9439,2,Rejet,https://myanimelist.net/manga/28931/Tokyo_Yamanote_Boys
Publishing,Teru Teru Tenjin Doori,8.00,15316,Unknown,25852,Unknown,"Kodama,Miki",https://myanimelist.net/manga/7406/Teru_Teru_Tenjin_Doori
Publishing,Minpou Kaisei: Nihon wa Ipputasaisei ni Natta,6.75,24891,Unknown,26218,Unknown,"Akahori,Satoru|Takeuchi,Sakura",https://myanimelist.net/manga/91157/Minpou_Kaisei__Nihon_wa_Ipputasaisei_ni_Natta
Publishing,Himawari to Hitsujitachi!,8.00,19712,Unknown,25908,Unknown,"Sawano,Akira",https://myanimelist.net/manga/47941/Himawari_to_Hitsujitachi
Finished,"Nee, Chanto Shiyou Yo!",6.38,N/A,16,25943,2,"Shironeko,Sanbou|Candy Soft|Takahashi,Kousei",https://myanimelist.net/manga/72181/Nee_Chanto_Shiyou_Yo
Finished,"Ore ga Kanojo ni Semararete, Imouto ga Okotteru?",7.80,20863,42,25927,5,"Nojima,Kenji|Mutou,Kurihito",https://myanimelist.net/manga/62745/Ore_ga_Kanojo_ni_Semararete_Imouto_ga_Okotteru
Finished,Star P: Anata wa Motto Kagayakeru,7.00,24849,10,25825,2,"Hoonoki,Sora",https://myanimelist.net/manga/91052/Star_P__Anata_wa_Motto_Kagayakeru
Finished,Photokano: Your Eyes Only - Special Photo,7.40,24499,7,25823,1,Nylon,https://myanimelist.net/manga/89751/Photokano__Your_Eyes_Only_-_Special_Photo
Finished,Dorei Ouji no Kangoku Fuck!!,6.71,N/A,5,25833,1,"Shiba,Junko",https://myanimelist.net/manga/94156/Dorei_Ouji_no_Kangoku_Fuck
Finished,Choujuu Kishin Dancougar Burn,6.63,18850,8,25890,2,"Hasegawa,Yuuichi",https://myanimelist.net/manga/30601/Choujuu_Kishin_Dancougar_Burn
Finished,Sports Bra Kneesock Jittai to Suiminkan Yaicha Love H Shichaitai,5.77,N/A,Unknown,25691,1,Chinzuriina,https://myanimelist.net/manga/78429/Sports_Bra_Kneesock_Jittai_to_Suiminkan_Yaicha_Love_H_Shichaitai
Finished,Demonion: Maou no Chika Yousai,6.20,N/A,7,25808,1,"M-and-M|Tanaka,Tama|Astronauts",https://myanimelist.net/manga/79463/Demonion__Maou_no_Chika_Yousai
Publishing,Jikuu Mahou de Isekai to Chikyuu wo Ittari Kitari,7.35,27827,Unknown,25593,Unknown,Katsu|DSmile,https://myanimelist.net/manga/101953/Jikuu_Mahou_de_Isekai_to_Chikyuu_wo_Ittari_Kitari
Finished,Maou to Odore! Legend of the Lord of Lords,10.00,22333,Unknown,25688,1,"okiura|Umemura,Takashi|Catwalk|Kannatsuki,Noboru",https://myanimelist.net/manga/76673/Maou_to_Odore_Legend_of_the_Lord_of_Lords
Finished,Tama Fechi!!,5.93,N/A,Unknown,25569,1,"Kikaider,Reijhiro",https://myanimelist.net/manga/78387/Tama_Fechi
Finished,We/Are Cruel Angel's,6.50,15787,9,25244,1,,https://myanimelist.net/manga/10824/We_Are_Cruel_Angels
Finished,Wind: A Breath of Heart,8.00,17678,Unknown,25262,1,Mikage,https://myanimelist.net/manga/21648/Wind__A_Breath_of_Heart
Finished,"Maou-sama, Isekai de Yuusha to Naru",8.50,24274,7,25330,1,"Hazawa,Kouichi|Ryou@Ryou|Kantarou",https://myanimelist.net/manga/88855/Maou-sama_Isekai_de_Yuusha_to_Naru
Finished,Harem Kakumei,4.80,N/A,20,25265,3,"Katsu,Aki",https://myanimelist.net/manga/24359/Harem_Kakumei
Finished,Madonna: Kanjuku Body Collection,9.00,N/A,Unknown,24873,1,"Toshihide,Sano|Ricotta|Good Job?",https://myanimelist.net/manga/73075/Madonna__Kanjuku_Body_Collection
Finished,Sininryu Love,6.00,16825,Unknown,25027,Unknown,"Hwang,Mi Ri|Yeon,Young-Hee",https://myanimelist.net/manga/17488/Sininryu_Love
Finished,Aku ni Ochitara Bishoujo Mamirede Daishouri!!,8.67,21618,45,25191,6,"Mutsumi,Masato|Okazawa,Rokujuuyon",https://myanimelist.net/manga/70789/Aku_ni_Ochitara_Bishoujo_Mamirede_Daishouri
Publishing,Machigai Eiyuu no Isekai Shoukan,8.75,21447,Unknown,24765,Unknown,"Fujima,Takuya|Kawabata,Junichi",https://myanimelist.net/manga/68347/Machigai_Eiyuu_no_Isekai_Shoukan
Finished,100-nin no Yome: Ojousama no Shoujo Butai vs Ohimesama no Maid-Gun,7.40,N/A,7,25188,1,"Hinata,Momo|Tsukino,Otogi",https://myanimelist.net/manga/67365/100-nin_no_Yome__Ojousama_no_Shoujo_Butai_vs_Ohimesama_no_Maid-Gun
Finished,Akatsuki no Goei: Principal Goei Nikki,6.50,N/A,8,25081,1,"Tomose,Shunsaku|Syangrila|Aoi,Muramasa|Kanou,Aria",https://myanimelist.net/manga/61687/Akatsuki_no_Goei__Principal_Goei_Nikki
Finished,Koiiro Ryokan,6.67,19888,3,24955,1,"Seki,Natsumi",https://myanimelist.net/manga/51299/Koiiro_Ryokan
Finished,To Heart ~remember my memories~,6.67,17584,Unknown,24816,1,"Aquaplus|Takao,Ukyou",https://myanimelist.net/manga/21258/To_Heart_remember_my_memories
Finished,"Dakara Boku wa, H ga Dekinai.",7.23,6485,72,4691,11,"Tachibana,Pan|Katsurai,Yoshiaki",https://myanimelist.net/manga/25597/Dakara_Boku_wa_H_ga_Dekinai
Finished,Honoo no Haramase Paidol My★Star Gakuen Z,8.73,N/A,6,24977,1,"Ebinuma,Minami|Squeez|Yuibi",https://myanimelist.net/manga/73815/Honoo_no_Haramase_Paidol_My★Star_Gakuen_Z
Finished,Mochizuki-san no Koibumi,6.92,N/A,11,24760,1,"Miyahara,Ayumu",https://myanimelist.net/manga/66323/Mochizuki-san_no_Koibumi
