status,Police,Space,mal_score,authors,Vampire,Demons,Sports,Romance,Music,Comedy,Yuri,SuperPower,SliceofLife,Harem,Josei,Fantasy,Cars,Horror,Shoujo,num_chap,Game,Adventure,ShoujoAi,GenderBender,Thriller,SciFi,Mystery,School,Kids,Magic,ShounenAi,Yaoi,genres,Drama,Samurai,mal_popularity,Historical,MartialArts,Action,Military,Parody,Seinen,Hentai,mal_ranking,title,mal_url,Shounen,Psychological,Mecha,synopsis,num_vol,Supernatural,Dementia,Ecchi,Doujinshi
Finished,0,0,7.10,"Suzuki,Daisuke|Yui,Daisuke",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Shounen, Harem",0,0,8434,0,0,0,0,0,0,0,8102,Hatoko-san to Love Comedy,https://myanimelist.net/manga/49573/Hatoko-san_to_Love_Comedy,1,0,0," It tells the life story of Hayato Heiwajima ordinary guy occupation is the main successor of his grandfather and Heiwajima industries, the Maid Hatoko Heiwajima and close relative, is responsible to teach you how to deal with female and not so easily fooled. The problem is that her teaching methods go beyond the ordinary.  (Source: MU)",1,0,0,1,0
Finished,0,0,7.78,DISTANCE,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, Romance, School, Sports, Harem",0,0,8262,0,0,0,0,0,0,1,N/A,Joshi Luck!,https://myanimelist.net/manga/54505/Joshi_Luck,0,0,0," A guy by the name of Kuroda-sensei is given a job as the new coach/adviser of the girls lacrosse club in a all female school called Felinus Academy for Girls but... it turns out to be a bumpy ride as he encounters sex fiends among the squad, and his adventures begins as he attempts to gain their respect as adviser.  (Source: MU)",1,0,0,0,0
Finished,0,0,7.35,"Ohtomo,Takuji",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,8256,0,0,0,0,0,0,1,N/A,Idol☆Sister,https://myanimelist.net/manga/38461/Idol☆Sister,0,0,0, 1-5. 6-11. 12. Ura Manager no Oshigoto (Behind the Manager's Work),1,0,0,0,0
Finished,0,0,6.55,"Aoi,Sekina|Hirasaka,Yomi|10mo|Itachi",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Harem, Seinen",0,0,8496,0,0,0,0,0,1,0,13115,Boku wa Tomodachi ga Sukunai x Seitokai no Ichizon Crossover Special,https://myanimelist.net/manga/40015/Boku_wa_Tomodachi_ga_Sukunai_x_Seitokai_no_Ichizon_Crossover_Special,0,0,0," The characters from both Haganai and Seitokai no Ichizon visit each others' clubroom in this two-part crossover. Strangely enough, the male protagonists from each manga do not make appearances.   The Neighbor's Club gets a mysterious message from a certain student council! This chapter was drawn by Itachi, the artist of the Haganai manga.   The Hekiyou Gakuen student council receives an invitation from the Neighbor's Club to visit. This chapter was drawn by 10mo, the artist of the Seitokai no Ichizon manga.",Unknown,0,0,0,0
Publishing,0,0,6.63,"Warabino,Kugeko|Setsugetsuka",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Fantasy, Romance, Harem",0,0,8271,0,0,0,0,0,0,0,12545,Isekai desu ga Mamono Saibai shiteimasu.,https://myanimelist.net/manga/109820/Isekai_desu_ga_Mamono_Saibai_shiteimasu,0,0,0," One day, Kyouji Himuro hears a knock on his door. Opening it up, he finds that he is transported to another world. But his new life is not good. He has no fighting skill, no money, and no way to make food. While dumpster diving, Kyouji discovers seeds and comes up with a plan to grow his own food. However, his plans change when he realizes that these seeds grow monsters!  (Source: LHTranslation)",Unknown,0,0,0,0
Finished,0,0,6.83,"Goshiki,Suzu",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem, Seinen",0,0,8169,0,0,0,0,0,1,0,10888,Koaka Head,https://myanimelist.net/manga/31361/Koaka_Head,0,0,0," Itou Takeru was highly unpopular in middle school, but one girl, Watase Nagisa, always treated him with cheerful kindness. Over time, he fell in love with Nagisa, though he never told her. He followed her to the same high school after graduation, determined that he would eventually confess his feelings for her. However, he didn't look at the chosen school too carefully, and he ended up in a special arts class with Nagisa and many other girls. He and his friend Yuto are the only boys in the class, but it isn't the paradise one might expect. Some of the girls are friendly, but some seem determined to make his life a living hell. Will Takeru be able to handle his new high school life, and will he ever tell Nagisa how he feels about her?  (Source: MangaHelpers)",2,0,0,0,0
Finished,0,0,6.78,"Takano,Ichigo",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Romance, Shoujo, Harem",0,0,8113,0,0,0,0,0,0,0,11341,Shooting Star,https://myanimelist.net/manga/27217/Shooting_Star,0,0,0," Even though she loves singing, due to fear of her older brother's disapproval, all Nonoko Sugisaki can do today is wish on a shooting star. But then, Kenji and Mikki, who hear Nonoko singing, decide to ask her to join their band...?  (Source: MU)",1,0,0,0,0
Finished,0,0,7.61,Nico Pun Nise,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,", Demons, Fantasy, Hentai, Romance, Harem, Supernatural",0,0,8072,0,0,0,0,0,0,1,N/A,Purimu no Nikki,https://myanimelist.net/manga/13388/Purimu_no_Nikki,0,0,0," A guy dreams that he's a having sex with what appears to be a beautiful cosplayer. He reads the name on her choker, ""Purimu"", and she calls him her master. He wakes up and finds out the dream was real. He runs away from her, thinking that she's a prostitute trying to find a new customer and will have him killed later. After that, he has sex with her on a rooftop and discovers she's not human- she's a succubus (pleasure demon).  (Source: MU)",2,1,0,0,0
Finished,0,0,7.32,Shiwasu no Okina,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,7938,0,0,0,0,0,0,1,N/A,JC Ecchi,https://myanimelist.net/manga/18851/JC_Ecchi,0,0,0, 0. Utage no Mannaka (Right in the Middle of a Feast) 1-4. JC Ecchi (Triple H) 5. 6-8. Heisei Sexual Education Reform 9. Nurusen (Slimey Bath),1,0,0,0,0
Finished,0,0,6.55,"Kijima,Renga",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,1,0,0,0,0,", Action, Ecchi, Mecha, School, SciFi, Shounen, Harem",0,0,7882,0,0,1,0,0,0,0,13118,Valkyrja Engine,https://myanimelist.net/manga/64929/Valkyrja_Engine,1,0,1," A battle love comedy centered around the military student Shiroyama Reiji, who is blessed with the ability to break any guns he lays hands on immediately. The students operate battle machines called ""Valkyrja Engines"" in a war against the mysterious AUS, who invaded half a century ago.  (Source: Batoto)",4,0,0,1,0
Publishing,0,0,6.69,"Asakura,Ryousuke",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Shounen, Harem, Supernatural",0,0,8186,0,0,0,0,0,0,0,12014,Val x Love,https://myanimelist.net/manga/100783/Val_x_Love,1,0,0," High-schooler Akutsu Takuma has learned to accept his lonely lot in life and is content surrounded by his studies, but when the god Odin taps him to save the world alongside nine Valkyries fueled by intimacy, Takuma can say good-bye to his solitary existence!  (Source: ANN)",Unknown,1,0,1,0
Finished,0,0,7.68,"Itsuki,Sayaka|Kasukabe,Takeru",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem",0,0,8074,0,0,0,0,0,0,0,2270,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama shiteiru",https://myanimelist.net/manga/54593/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_shiteiru,0,0,0," Amakusa Kaede is a high school boy who has a troublesome supernatural ability called ""Zettai Sentakushi (Absolute compulsory either-or choice)."" He has to choose and follow one of two orders which pop up in his mind all of a sudden. Due to the perverted orders he has to follow, he has been infamously known for his crazy behavior among the neighbors. One day, another either-or choice pops up. ""1. A bishoujo is falling on you. 2. You are falling in drag."" When he chooses option 1, a blonde girl named Chocolat falls on him.  (Source: MAL)",5,0,0,0,0
Finished,0,0,6.83,"Kimura,Shinichi|Max",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,", Action, Comedy, Ecchi, Romance, School, Harem",0,0,7892,0,0,1,0,0,0,0,10911,Rock Paper Scissors,https://myanimelist.net/manga/69097/Rock_Paper_Scissors,0,0,0," Masumasu Academy, an Academic City floating in the Pacific, is home to children with mysterious powers known as ""fiction."" ""Fiction"" grants improve their physical prowess, as well as additional capacity. What happens when a cap of time, Kazuma, meets a beautiful girl with the ability to move at the speed of light, he knows and is looking for him?",1,0,0,1,0
Finished,0,0,6.57,Advenchara,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Romance, Harem, Supernatural",0,0,7854,0,0,0,0,0,0,0,13009,Oni ga Deru ka Ja ga Deru ka,https://myanimelist.net/manga/92989/Oni_ga_Deru_ka_Ja_ga_Deru_ka,0,0,0," When our hero, Matsubara Yuu, suddenly finds himself moving back to his mother's home, a number of strange things happen to him. He meets Suzu, a beautiful girl who falls in love with him at once, even wanting to have his children. Even if he wanted to run away from the situation, his way was blocked by a huge cow attacking him. In fact, in all of these, he seems to be the cause...  (Source: rpapo)",5,1,0,0,0
Finished,0,0,7.54,"Ohtomo,Takuji",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,7850,0,0,0,0,0,0,1,N/A,Katekano♡,https://myanimelist.net/manga/71063/Katekano♡,0,0,0," 1. Katekano! 2. Katekano♡ ""Ore no Kanojo wa Kateikyoushi!"" 3. Kanoimo♡ 4. Kanomama♡ 5. Misukano♡ 6. Kaimono♡ 7. Kanopara♡: Dokidoki♡Hikouki-hen 8. Minakano 9. Karumina 10. Idol☆Sister: Dai-0-wa - Atashi to Aniki no Kankei",1,0,0,0,0
Finished,0,0,6.94,"Sakaki,Kasa|Amagai,Yukino",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,", Action, Comedy, Ecchi, Romance, School, Harem, Supernatural",0,0,7838,0,0,1,0,0,0,0,9850,Shishunki na Adam,https://myanimelist.net/manga/58613/Shishunki_na_Adam,0,0,0," A noisy little family, a cheerful group of classmates, and a boy, born on the first year of the lunar calendar living a never changing life. Then one day he notices a girl in his class shrouded in mystery. Her name is Makina. However, the boy just can't seem to bring himself to talk to Makina. Then one day, before the first lunar calendar month, another mysterious beauty appears. Her name is Rushia, and as she leans in as if she is going to kiss him, she tells him about a mysterious power hidden inside him called ""Snake Eyes""...  (Source: MU)",7,1,0,1,0
Finished,0,0,6.83,"Tsubaki,Kawori",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Harem, Seinen",0,0,7832,0,0,0,0,0,1,0,10891,Ghost Writer,https://myanimelist.net/manga/34611/Ghost_Writer,0,0,0," Mikage Tarou is a poor 25-year-old writer with a secret: He's the ghost writer behind an author that has recently become wildly popular, Nagareboshi Ryuusei. Since Tarou's ghost writing is strictly confidential, everyone he knows believes that he's something of a failure. His personal life doesn't make him look very successful either, as he didn't acquire a very prestigious education and he's never slept with a woman. His publishing company doesn't treat him with much respect, and he's always behind on his apartment rent. His personal life is looking more interesting lately, though. He has a thing for his landlord, an innocent and pretty young woman named Mabayu, and his sexy, uninhibited neighbor Hikaru keeps causing all sorts of awkward situations. Will Mikage ever be able to attain any kind of public success, and will he ever end up with Mabayu?  (Source: Gao-subs)",2,0,0,1,0
Finished,0,0,6.87,"Azuma,Yuki",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Harem, SliceofLife",0,0,7711,0,0,0,0,0,0,0,10491,Boku no Bandai-san,https://myanimelist.net/manga/19771/Boku_no_Bandai-san,0,0,0," Mochidzuki Renta is an aspiring college student, trying to support himself while studying for the entrance exam of his preferred school. He's started renting the spare room in the Hanano bath house. What this means is that he's living with the sweet, hardworking, innocent, and quite beautiful Bandai Sakurako, who runs the bathhouse. They are growing to like each other more and more, but one thing could potentially sabotage their budding romance. Every other woman Renta meets, even his college entrance cram school teacher, seems desperate to get in his pants. And Renta meets a fair amount of women, since the girls from the dorm of the nearby nursing school often come to the bathhouse. Will Renta be able to deflect the unwanted attentions of all those women in order to pursue a relationship with Sakurako?  (Source: Mangahelpers)",4,0,0,1,0
Finished,0,0,7.56,"Tachibana,Omina",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,7839,0,0,0,0,0,0,1,N/A,Ikinari! Harem Life,https://myanimelist.net/manga/58851/Ikinari_Harem_Life,0,0,0, 1-6. Zannen na Heroine-tachi (Regrettable Heroines),1,0,0,0,0
Publishing,0,0,6.79,Ichizen|Usbar,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,", Action, Comedy, Fantasy, Game, Harem",0,0,7794,0,0,1,0,0,0,0,11293,Kono Sekai ga Game da to Ore dake ga Shitteiru,https://myanimelist.net/manga/83571/Kono_Sekai_ga_Game_da_to_Ore_dake_ga_Shitteiru,0,0,0," Sagara Soma is a hardcore gamer, who spends basically all of his time playing or thinking about games. Since he was a child, he's thought of how great it would be to really live in a game world. One day, when he breaks a promise to his cousin Maki in order to play video games, his wish comes true. ""New Communicate Online,"" also known as ""Neko-Mimi-Neko,"" is the game he was playing at the time. Neko-Mimi-Neko is well known for its trick quests, occasional unfairly high level enemies, and many bugs, all of which combine to make players die over and over again. Now that Soma seems to literally be a starting character in the game world, will he re-spawn after death, or actually die? Luckily, he knows just about everything there is to know about the world of Neko-Mimi-Neko, so he may be able to make the unfairness in the game work to his advantage!  (Source: MU)",Unknown,0,0,0,0
Finished,0,0,6.97,"Toshinori,Sogabe",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, School, Harem",0,0,7706,0,0,0,0,0,0,0,9478,Amaenaide yo!!,https://myanimelist.net/manga/5724/Amaenaide_yo,0,0,0," The protagonist of the series is the lecherous Ikko Satonaka, who transforms into a super-monk (being able to perform mass exorcisms) by his lust for the girls he lives with. He lives in the Saienji Temple as a Buddhist priest in training with six other nuns: Haruka Amanogawa, Sumi Ikuina, Hinata and Sakura Sugai, Chitose Nanbu and Yuuko Atouda, each of whom represents one of the bosatsu of the six lower realms of the traditional Buddhist cosmology. A side effect of Ikkou using his ultimate power is that immediately afterwards he turns into an even bigger pervert than he normally is. The subject matter of the series is Ikkou's self-destructive power and the powers of the other nuns and their training to control these powers, as well as their (mostly non-romantic) relationships. (source : wikipedia.org)",7,0,0,1,0
Finished,0,0,7.68,"Gotou,Yuujin|Korie,Riko",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Harem, Supernatural",0,0,7702,0,0,0,0,0,0,0,2254,Tsuki Tsuki!,https://myanimelist.net/manga/26690/Tsuki_Tsuki,0,0,0," One day Shinobu wakes up just to find a naked blonde girl sleeping besides him. He has no memory whatsoever of her. Who is she? Why is she in his bed? Why is she naked? To make matters worse, his sister comes in and sees them. What will happen now?  (Source: MU)  ",12,1,0,1,0
Publishing,0,0,6.60,"Kamitsuki,Manmaru|Kaitou,Hakobune",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Fantasy, Harem",0,0,7737,0,0,0,0,0,0,0,12829,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat",https://myanimelist.net/manga/109649/Makikomarete_Isekai_Teni_suru_Yatsu_wa_Taitei_Cheat,0,0,0,,Unknown,0,0,1,0
Finished,0,0,7.25,"Kanno,Touko",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Harem",0,0,7689,0,0,0,0,0,0,0,6250,Koneko Pancake,https://myanimelist.net/manga/28357/Koneko_Pancake,0,0,0," Kamisu Iori is at that age when he really wants a girl, but he's about to get more than he bargained for. Iori is taking a nap in the forest when a cute girl with cat ears and tail falls on him from the trees. She scurries away and he chases her through a mysterious door somewhere in the forest. Iori wakes up in a café where he learns that kittens actually take the form of a human with cat ears and tail just like Keena, the cute girl he was chasing. But when he accidentally breaks the door that he came through, Iori has to work at the café surrounded by ""kittens"" until it gets fixed and he can go home.  (Source: MangaHelpers)  ",1,0,0,1,0
Publishing,0,0,7.38,"Nishinaka,Charlie",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Harem, Seinen",0,0,7505,0,0,0,0,0,1,0,4759,Cheers!,https://myanimelist.net/manga/15834/Cheers,0,0,0," Kenta wants to join his new employer's cheering squad, but he finds it's been dissolved. What he finds instead is a cheerLEADING squad which only accepts female members. After showing a lot of perseverance, he is finally accepted as the manager. You can probably guess what follows: large group of sexy cheer-girls, one male protagonist...  (Source: MU)",Unknown,0,0,1,0
Finished,0,0,6.40,"Mitsunaga,Yasunori|Inomaru",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Harem, Seinen",0,0,7564,0,0,0,0,0,1,0,13819,Magicalize,https://myanimelist.net/manga/51449/Magicalize,0,0,0," Yaida Masaki is a part timer, working as a janitor in a large publishing company. His hobbies include fantasizing about other girls, masturbating, and creating cosplay outfits for his fantasy girl: Oikawa Maiko. She is the daughter of the company president, and a far away existence for Yaida.  Recently, Maiko has awoken to her magical powers that were asleep inside of her, but she has trouble controlling them. More often than not, she ends up completely naked and either unconscious or unable to move. Maiko's mother has assigned Yaida to be her guardian and mentor to train Maiko to be able to control her powers. Will Yaido be able to train her to control her powers and become a proper magical girl?  (Source: MangaHelpers)",4,0,0,1,0
Finished,0,0,7.01,"Fujinari,Yuuki",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,27,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Shoujo, Harem",0,0,7417,0,0,0,0,0,0,0,9061,Otome-teki Koi Kakumei★Love Revo!!,https://myanimelist.net/manga/7316/Otome-teki_Koi_Kakumei★Love_Revo,0,0,0," Based on a dating simulation game of the same name; Sakuragawa Hitomi is your ordinary heroine...she might just be a bit overweight...100 KG to be exact. Although she was quite beautiful as a child and won many beauty contest, her love for sweets became her downfall and before she knew it, she was a giant blob of flesh. Now she's sent by her father to live with her older brother at a hi-tech apartment that's also home to some rather gorgeous boys...would she be able to loose weight and attract their attentions!?  (Source: Michex RAW)",4,0,0,0,0
Finished,0,0,7.09,"HOOKSOFT|Takano,Ui",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem",0,0,7486,0,0,0,0,0,0,0,8164,Honey Coming: Sweet Love Lesson,https://myanimelist.net/manga/11081/Honey_Coming__Sweet_Love_Lesson,0,0,0," Based on the erogame of the same name: a story about protagonist Ogata Koichiro's adventures in Aikyo Academy, where students are required to take lessons about love and romance.",3,0,0,0,0
Finished,0,0,7.29,"Hitsuji,Takako",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem",0,0,7428,0,0,0,0,0,0,0,5808,IS: Infinite Stratos - Sugar & Honey,https://myanimelist.net/manga/54577/IS__Infinite_Stratos_-_Sugar___Honey,0,0,0," The newest IS spinoff that stars Charlotte! This monthly webcomic is sure to show you more of her life that hasn't been shown in the light novels nor the anime. With stories that is as sweet and enticing as its title, you'll be wanting for more. Be sure to not to miss out on this serialization about the ever adorable Charlotte, Ichika and the others!  (Source: MU)",2,0,0,1,0
Finished,0,0,7.84,"Sazane,Kei|Fuyuno,Haruaki",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,", Action, Adventure, Fantasy, Harem",0,0,7381,0,0,1,0,0,0,0,1468,Sekai no Owari no Encore,https://myanimelist.net/manga/74763/Sekai_no_Owari_no_Encore,0,0,0," The valuable treasure, the ""Encore"" which was left by the legendary Elline the Brave Hero, has the recording of the end of the world and the reincarnation of the world. The countries and brigades (parties) all over the world are searching for the location of its whereabouts; the age to fight for the Encore.  The boy called Ren who wants to become a knight has no talent in wielding swords despite looking exactly like the Elline the Brave Hero, he has been having a lifestyle where people taunt him as the ""Fake Brave Hero."" The one that appears in front of him is the legendary Dragon Princess Krische, who had waked up from her seal. She mistakes Ren for Elline, though she gets disappointed since he simply looks like him, but she later finds out a hidden potential in him. And she invites him to the journey to find the Encore together with the Archangel Phia and the Demon-Lord Elise that saved the world before.  —This is the prelude of wild excitement played by the heroes. The boy known as the fake Brave Hero cross paths with the legend now!  (Source: Baka-Tsuki)",10,0,0,0,0
Finished,0,0,7.54,"Akamatsu,Ken",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,", Action, Adventure, Comedy, Ecchi, Fantasy, Magic, MartialArts, Romance, School, Shounen, Harem, Supernatural",0,0,7368,0,1,1,0,0,0,0,3264,Mahou Sensei Negima! Volume 0,https://myanimelist.net/manga/35609/Mahou_Sensei_Negima_Volume_0,1,0,0," The ""0th volume"" of the Mahou Sensei Negima! manga was released with the Mahou Sensei Negima! Anime Final film. It contains a side story and production materials such as the anime storyboards he drew for the opening animation footage of the original anime DVD project. (Source: ANN)",1,1,0,1,0
Finished,0,0,7.11,"Hirakawa,Aya",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,", Comedy, School, Shounen, Harem, GenderBender",0,0,7347,0,0,0,0,0,0,0,7930,Kunisaki Izumo no Jijou,https://myanimelist.net/manga/13406/Kunisaki_Izumo_no_Jijou,1,0,0," Izumo Kunisaki, a descendant of Izumo no Okuni, is often mistaken as a girl. It is the bane of his existence. His father and best-friend (i.e. the girl he likes) often laugh about it. To top it off, he plays the girl roles in his family's Kabuki troupe. In this short, he discovers that that curse is also his greatest source strength and will prove just how much of a man he is.  (Source: MU)",Unknown,0,0,0,0
Finished,0,0,6.94,Shinama,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,", Comedy, Ecchi, Romance, SciFi, Shounen, Harem",0,0,7177,0,0,0,0,0,0,0,9826,Ikinari Osananajimi!!,https://myanimelist.net/manga/21815/Ikinari_Osananajimi,1,0,0," Hiroki's passed his high school entrance exams, and now he's looking forward to a peaceful, lazy spring vacation before the entrance ceremony. All of that is ruined on the morning he's woken up by Hinata, a stranger who claims to be his childhood friend. The truth is, Hinata is a ""tsundere childhood friend"" android made for him by his mad scientist neighbors in celebration of him passing his exam! With all the complications his new ""childhood friend"" is going to cause in his life, what will happen to the peaceful vacation Hiroki had hoped for?  (Source: MU)",1,0,0,1,0
Finished,0,0,6.27,"Takeda,Mika",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem, Supernatural, Seinen",0,0,7196,0,0,0,0,0,1,0,14243,Yururizumu,https://myanimelist.net/manga/15746/Yururizumu,0,0,0," Hibiki Suzuhara....It's the name of the boy who has a special kind of world...The world of Onsen....As he summons one from a hot spring she is not only quite comfortable..She is frikkin hot, with boobs to match her body..Follow them as they take each day together from which disaster strikes...in the form of sticky situations.  (Source: Mangafox)",1,1,0,1,0
Finished,0,0,7.54,"Yasui,Riosuke",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Hentai, Harem",0,0,7142,0,0,0,0,0,0,1,N/A,Shocking Pink!,https://myanimelist.net/manga/16336/Shocking_Pink,0,0,0," When a girl claiming to be the descendent of Lui Bei, the founding emperor of the Shu Han state of the ancient Three Kingdoms of China, approaches you because your name is almost identical to said emperor's chancellor and prize strategist, what is a boy to do? Especially when she is very attractive and really, really, really wants you to become her royal strategist as she carves out her destiny? Join in the romp of course, and enjoy the delights offered along the way!  (Source: Project-H)",1,0,0,0,0
Finished,0,0,6.72,"Tachibana,Ayun",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Fantasy, School, Harem, Supernatural, Seinen",0,0,7081,0,0,0,0,0,1,0,11892,Akuma no Ikenie,https://myanimelist.net/manga/29047/Akuma_no_Ikenie,0,0,0," Hajime lives with the twin sisters of the family of the Komatsu shrine. Inori is of a very spiritual bent and often tries to use her 'powerful' heirloom rosary to protect her friends and family from evil. The other sister, Kanau, is more practical. She often spends time trying to keep Hajime from groping women, which he is always doing by accident.  Amidst strange vampire-like murders in the community, Hajime has had a dream of a hot female demon called Satan that is lusting after his blood. Soon enough, she appears in his waking life, along with her alter ego Lucifer. After an embarrassing situation at school, Hajime and the shrine twins end up taking Satan/Lucifer into their home. Why are these demons attracted to Hajime, and what do they really want?  (Source: MU)",3,1,0,1,0
Finished,0,0,6.84,"Ricotta|Mitsu,King",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,", Ecchi, Romance, Sports, Harem",0,0,7111,0,0,0,0,0,0,0,10812,Walkure Romanze: Shoujo Kishi Monogatari,https://myanimelist.net/manga/45379/Walkure_Romanze__Shoujo_Kishi_Monogatari,0,0,0," 's story revolves around Takahiro Mizuno, a student studying at an academy with jousting as its main focus for sport. Takahiro acts as an advisor to the riders of the sport. Takahiro goes through each day tediously until the time of the annual competition draws near. Due to some odd circumstances, his childhood friend Mio Kisaki is enrolled into the competition. As she has never even rode a horse once in her life, Takahiro senses the fear in his friend and becomes Mio's coach.  (Source: MangaHelpers)",2,0,0,1,0
Finished,0,0,6.98,"Uchiyama,Atsushi",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Harem, SliceofLife",0,0,7155,0,0,0,0,0,0,0,9425,Seifuku!,https://myanimelist.net/manga/55117/Seifuku,0,0,0," Yuusuke is a guy who loves flat-chested girls. On his first day in high school, he meets the girl of his dreams who is also his sempai, named Momoka. She asks him to join her club, which is in trouble due to the lack of members. Despite his childhood friend's warning, he decides to join the notorious and mysterious club...  (Source: Angry Fox Scans)",4,0,0,1,0
